My Bot 1|399.14|L|38.42
My Bot 1|400.13|L|39.93
My Bot 1|401.1|LJ|40.74
My Bot 1|403.6|LJ|42.59
My Bot 1|403.62|L|42.9
My Bot 1|404.63|LJ|44.42
My Bot 1|405.6|LJ|45.24
My Bot 1|408.08|L|47.06
My Bot 1|408.09|L|47.37
My Bot 1|409.12|LJ|48.91
My Bot 1|410.09|L|49.73
My Bot 1|412.54|LJ|51.52
My Bot 1|412.56|LJ|51.83
My Bot 1|413.99|LJ|53.79
My Bot 1|414.58|LJ|54.22
My Bot 1|417.41|LJ|56.38
My Bot 1|417.42|LJ|56.69
My Bot 1|418.47|LJ|58.26
My Bot 1|419.06|LJ|58.7
My Bot 1|421.85|L|60.82
My Bot 1|421.86|L|61.13
My Bot 1|422.93|L|62.72
My Bot 1|423.54|L|63.17
My Bot 1|426.28|L|65.25
My Bot 1|426.29|LJ|65.56
My Bot 1|427.39|LJ|67.17
My Bot 1|428.0|LJ|67.63
My Bot 1|430.69|LJ|69.66
My Bot 1|430.71|LJ|69.97
My Bot 1|431.83|LJ|71.61
My Bot 1|432.34|LJ|71.97
My Bot 1|435.09|L|74.06
My Bot 1|435.1|LJ|74.37
My Bot 1|436.26|L|76.04
My Bot 1|436.79|L|76.41
My Bot 1|439.46|LJ|78.43
My Bot 1|439.48|L|78.74
My Bot 1|440.67|LJ|80.45
My Bot 1|441.22|LJ|80.84
My Bot 1|443.81|LJ|82.78
My Bot 1|443.83|L|83.09
My Bot 1|445.07|L|84.85
My Bot 1|445.63|LJ|85.25
My Bot 1|448.14|LJ|87.1
My Bot 1|448.15|L|87.41
My Bot 1|449.44|L|89.22
My Bot 1|450.03|L|89.65
My Bot 1|452.43|LJ|91.39
My Bot 1|452.45|L|91.7
My Bot 1|453.79|LJ|93.57
My Bot 1|454.4|LJ|94.02
My Bot 1|456.69|L|95.65
My Bot 1|456.7|L|95.96
My Bot 1|458.12|LJ|97.89
My Bot 1|458.75|LJ|98.37
My Bot 1|460.9|L|99.86
My Bot 1|460.92|LJ|100.17
My Bot 1|462.41|L|102.18
My Bot 1|463.08|LJ|102.69
My Bot 1|465.07|LJ|104.03
My Bot 1|465.08|LJ|104.34
My Bot 1|466.67|L|106.44
My Bot 1|467.37|LJ|106.98
My Bot 1|469.18|LJ|108.14
My Bot 1|469.2|L|108.45
My Bot 1|470.88|LJ|110.65
My Bot 1|471.62|L|111.24
My Bot 1|473.23|L|112.19
My Bot 1|473.24|L|112.5
My Bot 1|475.05|L|114.82
My Bot 1|475.84|LJ|115.45
My Bot 1|477.21|L|116.17
My Bot 1|477.22|LJ|116.48
My Bot 1|479.16|L|118.93
My Bot 1|480.01|LJ|119.62
My Bot 1|481.1|L|120.06
My Bot 1|481.11|L|120.37
My Bot 1|483.21|L|122.98
My Bot 1|484.12|LJ|123.73
My Bot 1|484.9|LJ|123.86
My Bot 1|484.91|L|124.17
My Bot 1|487.19|L|126.96
My Bot 1|488.17|LJ|127.78
My Bot 1|488.58|LJ|127.55
My Bot 1|488.6|LJ|127.86
My Bot 1|491.08|LJ|130.85
My Bot 1|492.14|L|131.76
My Bot 1|492.14|LJ|131.11
My Bot 1|492.15|LJ|131.42
My Bot 1|494.88|L|134.65
My Bot 1|495.55|LJ|134.52
My Bot 1|495.57|LJ|134.83
My Bot 1|496.04|L|135.65
My Bot 1|498.56|L|138.34
My Bot 1|498.8|LJ|137.76
My Bot 1|498.81|L|138.07
My Bot 1|499.83|LJ|139.45
My Bot 1|501.85|L|140.81
My Bot 1|501.86|LJ|141.12
My Bot 1|502.12|LJ|141.9
My Bot 1|503.52|LJ|143.14
My Bot 1|504.68|L|143.64
My Bot 1|504.69|LJ|143.95
My Bot 1|505.53|L|145.31
My Bot 1|507.08|L|146.7
My Bot 1|507.25|L|146.21
My Bot 1|507.27|LJ|146.52
My Bot 1|508.78|LJ|148.55
My Bot 1|509.53|L|148.49
My Bot 1|509.55|LJ|148.8
My Bot 1|510.49|LJ|150.11
My Bot 1|511.47|LJ|150.43
My Bot 1|511.49|L|150.74
My Bot 1|511.83|LJ|151.6
My Bot 1|513.03|L|151.98
My Bot 1|513.04|L|152.29
My Bot 1|513.74|L|153.35
My Bot 1|514.13|LJ|153.09
My Bot 1|514.14|LJ|153.4
My Bot 1|514.66|L|154.43
My Bot 1|514.72|L|153.68
My Bot 1|514.74|L|153.99
My Bot 1|516.79|LJ|156.4
My Bot 1|517.23|L|157.0
My Bot 1|519.26|LJ|158.21
My Bot 1|519.27|L|158.52
My Bot 1|519.51|LJ|159.28
My Bot 1|519.62|L|159.23
My Bot 1|521.45|L|161.22
My Bot 1|522.19|LJ|161.8
My Bot 1|523.0|L|162.77
My Bot 1|523.79|L|162.74
My Bot 1|523.8|L|163.05
My Bot 1|524.11|L|163.88
My Bot 1|524.47|L|164.08
My Bot 1|524.7|L|164.47
My Bot 1|524.7|LJ|164.47
My Bot 1|526.41|LJ|166.02
My Bot 1|527.96|LJ|167.57
My Bot 1|528.32|LJ|167.27
My Bot 1|528.34|L|167.58
My Bot 1|529.07|LJ|168.68
My Bot 1|529.24|LJ|169.0
My Bot 1|529.66|L|169.27
My Bot 1|529.66|LJ|169.27
My Bot 1|532.86|L|171.8
My Bot 1|532.87|L|172.11
My Bot 1|533.77|LJ|173.53
My Bot 1|534.19|LJ|173.8
My Bot 1|536.5|L|1.26
My Bot 1|536.5|LJ|1.26
My Bot 1|536.6|L|1.4
My Bot 1|536.6|LJ|1.4
My Bot 1|536.78|L|1.37
My Bot 1|536.78|LJ|1.37
My Bot 1|536.81|L|1.09
My Bot 1|536.81|LJ|1.09
My Bot 1|536.92|L|1.42
My Bot 1|536.92|LJ|1.42
My Bot 1|536.95|L|1.28
My Bot 1|536.95|LJ|1.28
My Bot 1|537.2|L|1.99
My Bot 1|537.37|L|1.96
My Bot 1|537.37|LJ|1.96
My Bot 1|537.39|LJ|176.33
My Bot 1|537.4|L|176.64
My Bot 1|537.51|L|2.01
My Bot 1|537.51|LJ|2.01
My Bot 1|537.54|LJ|1.87
My Bot 1|537.79|L|2.58
My Bot 1|537.91|L|2.2
My Bot 1|538.11|LJ|2.6
My Bot 1|538.3|L|178.06
My Bot 1|538.47|L|3.07
My Bot 1|538.51|L|2.79
My Bot 1|538.51|LJ|2.79
My Bot 1|538.73|LJ|178.33
My Bot 1|539.06|L|3.66
My Bot 1|539.06|LJ|3.66
My Bot 1|541.04|LJ|5.79
My Bot 1|541.92|LJ|180.86
My Bot 1|541.94|L|181.17
My Bot 1|542.07|LJ|6.4
My Bot 1|542.32|L|7.11
My Bot 1|542.64|LJ|7.13
My Bot 1|542.84|L|182.59
My Bot 1|543.04|L|7.32
My Bot 1|543.26|L|182.86
My Bot 1|543.6|L|8.19
My Bot 1|545.57|LJ|10.32
My Bot 1|546.46|LJ|185.39
My Bot 1|546.47|L|185.7
My Bot 1|546.6|L|10.93
My Bot 1|546.85|L|11.64
My Bot 1|547.05|L|11.54
My Bot 1|547.37|LJ|187.12
My Bot 1|547.57|LJ|11.85
My Bot 1|547.79|L|187.39
My Bot 1|548.13|LJ|12.72
My Bot 1|550.1|L|14.85
My Bot 1|550.99|LJ|189.92
My Bot 1|551.0|L|190.23
My Bot 1|551.14|L|15.46
My Bot 1|551.39|L|16.17
My Bot 1|551.58|LJ|16.07
My Bot 1|551.9|L|191.65
My Bot 1|552.11|LJ|16.38
My Bot 1|552.33|LJ|191.92
My Bot 1|552.66|LJ|17.25
My Bot 1|554.64|LJ|19.38
My Bot 1|555.52|LJ|194.45
My Bot 1|555.54|L|194.76
My Bot 1|555.67|LJ|19.99
My Bot 1|555.92|L|20.7
My Bot 1|556.12|LJ|20.6
My Bot 1|556.44|L|196.18
My Bot 1|556.64|L|20.91
My Bot 1|556.86|L|196.45
My Bot 1|557.2|LJ|21.78
My Bot 1|559.17|LJ|23.91
My Bot 1|560.06|LJ|198.98
My Bot 1|560.07|L|199.29
My Bot 1|560.2|LJ|24.52
My Bot 1|560.45|LJ|25.23
My Bot 1|560.65|LJ|25.13
My Bot 1|560.97|L|200.71
My Bot 1|561.17|LJ|25.44
My Bot 1|561.39|LJ|200.98
My Bot 1|561.73|L|26.31
My Bot 1|563.7|L|28.44
My Bot 1|564.59|LJ|203.51
My Bot 1|564.6|LJ|203.82
My Bot 1|564.74|L|29.05
My Bot 1|564.99|LJ|29.76
My Bot 1|565.18|L|29.66
My Bot 1|565.5|LJ|205.24
My Bot 1|565.71|LJ|29.97
My Bot 1|565.93|LJ|205.51
My Bot 1|566.08|L|30.66
My Bot 1|568.24|LJ|32.97
My Bot 1|569.12|L|208.04
My Bot 1|569.14|L|208.35
My Bot 1|569.27|L|33.58
My Bot 1|569.52|LJ|34.29
My Bot 1|569.72|L|34.19
My Bot 1|570.04|L|209.77
My Bot 1|570.24|L|34.5
My Bot 1|570.46|L|210.04
My Bot 1|570.61|LJ|35.19
My Bot 1|572.77|L|37.5
My Bot 1|573.66|LJ|212.57
My Bot 1|573.67|L|212.88
My Bot 1|573.8|LJ|38.11
My Bot 1|574.05|L|38.82
My Bot 1|574.25|LJ|38.72
My Bot 1|574.57|L|214.3
My Bot 1|574.77|L|39.03
My Bot 1|574.99|LJ|214.57
My Bot 1|575.15|LJ|39.72
My Bot 1|577.62|L|42.35
My Bot 1|578.19|L|217.1
My Bot 1|578.2|L|217.41
My Bot 1|578.34|L|42.64
My Bot 1|578.59|LJ|43.35
My Bot 1|578.78|L|43.25
My Bot 1|579.1|LJ|218.83
My Bot 1|579.12|LJ|43.38
My Bot 1|579.53|L|219.1
My Bot 1|579.68|L|44.25
My Bot 1|582.15|L|46.88
My Bot 1|582.47|LJ|46.77
My Bot 1|582.72|L|221.63
My Bot 1|582.74|L|221.94
My Bot 1|583.12|L|47.88
My Bot 1|583.32|L|47.78
My Bot 1|583.63|L|223.36
My Bot 1|583.65|L|47.91
My Bot 1|584.06|L|223.63
My Bot 1|584.21|LJ|48.78
My Bot 1|586.69|L|51.41
My Bot 1|587.0|LJ|51.3
My Bot 1|587.26|L|226.16
My Bot 1|587.27|L|226.47
My Bot 1|587.65|LJ|52.41
My Bot 1|587.85|LJ|52.31
My Bot 1|588.17|LJ|227.89
My Bot 1|588.19|L|52.44
My Bot 1|588.59|LJ|228.16
My Bot 1|588.75|L|53.31
My Bot 1|591.22|LJ|55.94
My Bot 1|591.53|LJ|55.83
My Bot 1|591.79|LJ|230.69
My Bot 1|591.8|LJ|231.0
My Bot 1|592.19|LJ|56.94
My Bot 1|592.38|L|56.84
My Bot 1|592.7|L|232.42
My Bot 1|592.72|L|56.97
My Bot 1|593.13|L|232.69
My Bot 1|593.28|L|57.84
My Bot 1|595.75|LJ|60.47
My Bot 1|596.07|L|60.36
My Bot 1|596.09|LJ|234.99
My Bot 1|596.69|L|235.89
My Bot 1|596.72|L|61.47
My Bot 1|597.23|L|236.95
My Bot 1|597.25|L|61.5
My Bot 1|597.66|LJ|237.22
My Bot 1|597.81|L|62.37
My Bot 1|600.29|L|65.0
My Bot 1|600.6|L|64.89
My Bot 1|600.62|LJ|239.52
My Bot 1|601.22|LJ|65.67
My Bot 1|601.23|LJ|240.42
My Bot 1|601.25|LJ|66.0
My Bot 1|601.77|L|241.48
My Bot 1|601.79|L|66.03
My Bot 1|602.19|L|241.75
My Bot 1|602.35|LJ|66.9
My Bot 1|604.82|LJ|69.53
My Bot 1|605.13|L|69.42
My Bot 1|605.16|LJ|244.05
My Bot 1|605.75|L|70.2
My Bot 1|605.76|L|244.95
My Bot 1|605.79|LJ|70.53
My Bot 1|606.3|LJ|246.01
My Bot 1|606.32|L|70.56
My Bot 1|606.73|L|246.28
My Bot 1|606.88|L|71.43
My Bot 1|609.35|LJ|74.06
My Bot 1|609.67|LJ|73.95
My Bot 1|609.69|LJ|248.58
My Bot 1|610.29|L|249.48
My Bot 1|610.32|LJ|75.06
My Bot 1|610.83|LJ|250.54
My Bot 1|610.85|L|75.09
My Bot 1|611.26|L|250.81
My Bot 1|611.41|L|75.96
My Bot 1|613.89|L|78.59
My Bot 1|614.2|L|78.48
My Bot 1|614.22|LJ|253.11
My Bot 1|614.82|L|79.26
My Bot 1|614.83|L|254.01
My Bot 1|614.85|L|79.59
My Bot 1|615.37|L|255.07
My Bot 1|615.39|L|79.62
My Bot 1|615.79|L|255.34
My Bot 1|615.95|L|80.49
My Bot 1|618.42|LJ|83.12
My Bot 1|618.73|LJ|83.01
My Bot 1|618.76|LJ|257.64
My Bot 1|619.35|L|83.79
My Bot 1|619.36|LJ|258.54
My Bot 1|619.39|LJ|84.12
My Bot 1|619.9|L|259.6
My Bot 1|619.92|LJ|84.15
My Bot 1|620.33|LJ|259.87
My Bot 1|620.48|L|85.02
My Bot 1|622.95|L|87.65
My Bot 1|623.27|LJ|87.54
My Bot 1|623.29|LJ|262.17
My Bot 1|623.89|L|263.07
My Bot 1|623.89|LJ|88.32
My Bot 1|623.92|LJ|88.65
My Bot 1|624.43|LJ|264.13
My Bot 1|624.45|L|88.68
My Bot 1|624.86|L|264.4
My Bot 1|625.01|LJ|89.55
My Bot 1|627.49|L|92.18
My Bot 1|627.8|LJ|92.07
My Bot 1|627.82|LJ|266.7
My Bot 1|628.42|L|92.85
My Bot 1|628.43|L|267.6
My Bot 1|628.45|L|93.18
My Bot 1|628.97|LJ|268.66
My Bot 1|628.99|L|93.21
My Bot 1|629.39|L|268.93
My Bot 1|629.55|L|94.08
My Bot 1|632.02|LJ|96.71
My Bot 1|632.33|L|96.6
My Bot 1|632.36|LJ|271.23
My Bot 1|632.95|LJ|97.38
My Bot 1|632.96|LJ|272.13
My Bot 1|632.99|L|97.71
My Bot 1|633.5|L|273.19
My Bot 1|633.52|LJ|97.74
My Bot 1|633.93|LJ|273.46
My Bot 1|633.96|L|98.49
My Bot 1|636.55|L|101.24
My Bot 1|636.87|L|101.13
My Bot 1|636.89|LJ|275.76
My Bot 1|637.49|L|101.91
My Bot 1|637.49|LJ|276.66
My Bot 1|637.52|LJ|102.24
My Bot 1|638.03|L|277.72
My Bot 1|638.05|LJ|102.27
My Bot 1|638.46|L|277.99
My Bot 1|638.49|L|103.02
My Bot 1|641.09|L|105.77
My Bot 1|641.4|LJ|105.66
My Bot 1|641.42|LJ|280.29
My Bot 1|642.02|L|106.44
My Bot 1|642.03|LJ|281.19
My Bot 1|642.05|LJ|106.77
My Bot 1|642.57|LJ|282.25
My Bot 1|642.59|L|106.8
My Bot 1|642.99|L|282.52
My Bot 1|643.03|L|107.56
My Bot 1|645.21|LJ|109.9
My Bot 1|645.93|LJ|110.19
My Bot 1|645.96|LJ|284.82
My Bot 1|646.55|L|110.97
My Bot 1|646.56|L|285.72
My Bot 1|646.59|LJ|111.3
My Bot 1|647.1|LJ|286.78
My Bot 1|647.24|LJ|111.45
My Bot 1|647.53|L|287.05
My Bot 1|647.57|L|112.09
My Bot 1|649.75|LJ|114.43
My Bot 1|650.47|L|114.72
My Bot 1|650.49|L|289.35
My Bot 1|651.09|LJ|290.25
My Bot 1|651.12|L|115.83
My Bot 1|651.75|L|291.43
My Bot 1|651.77|LJ|115.98
My Bot 1|652.06|LJ|291.58
My Bot 1|652.1|L|116.62
My Bot 1|654.28|L|118.96
My Bot 1|655.0|L|119.25
My Bot 1|655.02|L|293.88
My Bot 1|655.62|LJ|120.03
My Bot 1|655.63|L|294.78
My Bot 1|655.65|LJ|120.36
My Bot 1|656.29|L|295.96
My Bot 1|656.31|LJ|120.51
My Bot 1|656.59|LJ|296.11
My Bot 1|656.63|L|121.15
My Bot 1|658.81|L|123.49
My Bot 1|659.53|LJ|123.78
My Bot 1|659.56|L|298.41
My Bot 1|660.15|LJ|124.56
My Bot 1|660.16|L|299.31
My Bot 1|660.19|LJ|124.89
My Bot 1|660.82|LJ|300.49
My Bot 1|660.84|LJ|125.04
My Bot 1|661.0|LJ|300.52
My Bot 1|661.17|L|125.68
My Bot 1|663.35|L|128.02
My Bot 1|664.07|L|128.31
My Bot 1|664.09|L|302.94
My Bot 1|664.69|L|129.09
My Bot 1|664.69|LJ|303.84
My Bot 1|664.72|LJ|129.42
My Bot 1|665.35|LJ|305.02
My Bot 1|665.37|L|129.57
My Bot 1|665.54|L|305.05
My Bot 1|665.7|L|130.21
My Bot 1|667.88|LJ|132.55
My Bot 1|668.6|LJ|132.84
My Bot 1|668.62|LJ|307.47
My Bot 1|669.22|L|308.37
My Bot 1|669.25|L|133.95
My Bot 1|669.89|LJ|309.55
My Bot 1|669.91|LJ|134.1
My Bot 1|670.07|LJ|309.58
My Bot 1|670.23|L|134.74
My Bot 1|672.41|LJ|137.08
My Bot 1|673.13|LJ|137.37
My Bot 1|673.16|LJ|312.0
My Bot 1|673.75|L|138.15
My Bot 1|673.76|LJ|312.9
My Bot 1|673.79|L|138.48
My Bot 1|674.42|LJ|314.08
My Bot 1|674.44|LJ|138.63
My Bot 1|674.6|LJ|314.11
My Bot 1|674.77|L|139.27
My Bot 1|676.95|L|141.61
My Bot 1|677.66|L|141.9
My Bot 1|677.69|LJ|316.53
My Bot 1|678.28|LJ|142.68
My Bot 1|678.29|L|317.43
My Bot 1|678.32|LJ|143.01
My Bot 1|678.95|L|318.61
My Bot 1|678.97|LJ|143.16
My Bot 1|679.14|L|318.64
My Bot 1|679.3|L|143.8
My Bot 1|681.48|L|146.14
My Bot 1|682.2|LJ|146.43
My Bot 1|682.22|L|321.06
My Bot 1|682.82|L|321.96
My Bot 1|682.82|LJ|147.21
My Bot 1|682.85|LJ|147.54
My Bot 1|683.48|LJ|323.14
My Bot 1|683.5|LJ|147.69
My Bot 1|683.67|L|323.17
My Bot 1|683.83|L|148.33
My Bot 1|686.01|LJ|150.67
My Bot 1|686.73|LJ|150.96
My Bot 1|686.76|L|325.59
My Bot 1|687.35|LJ|151.74
My Bot 1|687.36|L|326.49
My Bot 1|687.38|LJ|152.07
My Bot 1|688.02|LJ|327.67
My Bot 1|688.04|L|152.22
My Bot 1|688.2|L|327.7
My Bot 1|688.37|L|152.86
My Bot 1|690.55|LJ|155.2
My Bot 1|691.26|L|155.49
My Bot 1|691.29|L|330.12
My Bot 1|691.88|LJ|156.27
My Bot 1|691.89|LJ|331.02
My Bot 1|691.92|LJ|156.6
My Bot 1|692.55|L|332.2
My Bot 1|692.57|L|156.75
My Bot 1|692.73|L|332.23
My Bot 1|692.9|L|157.39
My Bot 1|695.08|L|159.73
My Bot 1|695.8|LJ|160.02
My Bot 1|695.82|L|334.65
My Bot 1|696.42|L|335.55
My Bot 1|696.42|LJ|160.8
My Bot 1|696.45|L|161.13
My Bot 1|697.08|L|336.73
My Bot 1|697.1|LJ|161.28
My Bot 1|697.27|LJ|336.76
My Bot 1|697.43|LJ|161.92
My Bot 1|699.61|L|164.26
My Bot 1|700.33|LJ|164.55
My Bot 1|700.35|LJ|339.18
My Bot 1|700.95|L|165.33
My Bot 1|700.96|L|340.08
My Bot 1|700.98|LJ|165.66
My Bot 1|701.62|L|341.26
My Bot 1|701.64|LJ|165.81
My Bot 1|701.8|L|341.29
My Bot 1|701.96|L|166.45
My Bot 1|704.15|L|168.79
My Bot 1|704.86|LJ|169.08
My Bot 1|704.89|LJ|343.71
My Bot 1|705.48|L|169.86
My Bot 1|705.49|L|344.61
My Bot 1|705.52|LJ|170.19
My Bot 1|706.15|L|345.79
My Bot 1|706.17|L|170.34
