My Bot 1|362|L|3.52
My Bot 1|362|LJ|3.57
My Bot 1|363|L|3.37
My Bot 1|363|LJ|3.57
My Bot 1|364|L|3.84
My Bot 1|365|LJ|4.63
My Bot 1|368|LJ|6.91
My Bot 1|369|LJ|8.36
My Bot 1|370|LJ|9.15
My Bot 1|372|L|11.42
My Bot 1|373|LJ|12.88
My Bot 1|374|LJ|13.67
My Bot 1|377|L|15.62
My Bot 1|377|LJ|15.93
My Bot 1|378|LJ|17.4
My Bot 1|379|LJ|18.19
My Bot 1|381|LJ|20.44
My Bot 1|382|L|21.91
My Bot 1|383|LJ|22.71
My Bot 1|386|L|24.94
My Bot 1|386|LJ|24.63
My Bot 1|387|LJ|26.42
My Bot 1|388|L|27.22
My Bot 1|390|L|29.44
My Bot 1|391|L|30.93
My Bot 1|392|LJ|31.73
My Bot 1|395|L|33.93
My Bot 1|395|LJ|33.62
My Bot 1|396|L|35.43
My Bot 1|397|LJ|36.24
My Bot 1|399|L|38.42
My Bot 1|399|LJ|38.11
My Bot 1|400|L|39.93
My Bot 1|401|LJ|40.74
My Bot 1|404|L|42.9
My Bot 1|404|LJ|42.59
My Bot 1|405|LJ|44.42
My Bot 1|406|LJ|45.24
My Bot 1|408|L|47.37
My Bot 1|409|LJ|48.91
My Bot 1|410|L|49.73
My Bot 1|413|LJ|51.83
My Bot 1|414|LJ|53.79
My Bot 1|415|LJ|54.22
My Bot 1|417|LJ|56.69
My Bot 1|418|LJ|58.26
My Bot 1|419|LJ|58.7
My Bot 1|422|L|61.13
My Bot 1|423|L|62.72
My Bot 1|424|L|63.17
My Bot 1|426|L|65.25
My Bot 1|426|LJ|65.56
My Bot 1|427|LJ|67.17
My Bot 1|428|LJ|67.63
My Bot 1|431|LJ|69.97
My Bot 1|432|LJ|71.97
My Bot 1|435|L|74.06
My Bot 1|435|LJ|74.37
My Bot 1|436|L|76.04
My Bot 1|437|L|76.41
My Bot 1|439|L|78.74
My Bot 1|439|LJ|78.43
My Bot 1|441|LJ|80.84
My Bot 1|444|L|83.09
My Bot 1|444|LJ|82.78
My Bot 1|445|L|84.85
My Bot 1|446|LJ|85.25
My Bot 1|448|L|87.41
My Bot 1|448|LJ|87.1
My Bot 1|449|L|89.22
My Bot 1|450|L|89.65
My Bot 1|452|L|91.7
My Bot 1|452|LJ|91.39
My Bot 1|454|LJ|94.02
My Bot 1|457|L|95.96
My Bot 1|458|LJ|97.89
My Bot 1|459|LJ|98.37
My Bot 1|461|L|99.86
My Bot 1|461|LJ|100.17
My Bot 1|462|L|102.18
My Bot 1|463|LJ|102.69
My Bot 1|465|LJ|104.34
My Bot 1|467|L|106.44
My Bot 1|467|LJ|106.98
My Bot 1|469|L|108.45
My Bot 1|469|LJ|108.14
My Bot 1|471|LJ|110.65
My Bot 1|472|L|111.24
My Bot 1|473|L|112.5
My Bot 1|475|L|114.82
My Bot 1|476|LJ|115.45
My Bot 1|477|L|116.17
My Bot 1|477|LJ|116.48
My Bot 1|479|L|118.93
My Bot 1|480|LJ|119.62
My Bot 1|481|L|120.37
My Bot 1|483|L|122.98
My Bot 1|484|LJ|123.73
My Bot 1|485|L|124.17
My Bot 1|485|LJ|123.86
My Bot 1|487|L|126.96
My Bot 1|488|LJ|127.78
My Bot 1|489|LJ|127.86
My Bot 1|491|LJ|130.85
My Bot 1|492|L|131.76
My Bot 1|492|LJ|131.42
My Bot 1|495|L|134.65
My Bot 1|496|L|135.65
My Bot 1|496|LJ|134.83
My Bot 1|499|L|138.34
My Bot 1|499|LJ|137.76
My Bot 1|500|LJ|139.45
My Bot 1|502|L|140.81
My Bot 1|502|LJ|141.9
My Bot 1|504|LJ|143.14
My Bot 1|505|L|143.64
My Bot 1|505|LJ|143.95
My Bot 1|506|L|145.31
My Bot 1|507|L|146.7
My Bot 1|507|LJ|146.52
My Bot 1|509|LJ|148.55
My Bot 1|510|L|148.49
My Bot 1|510|LJ|150.11
My Bot 1|511|L|150.74
My Bot 1|511|LJ|150.43
My Bot 1|512|LJ|151.6
My Bot 1|513|L|152.29
My Bot 1|514|L|153.35
My Bot 1|514|LJ|153.4
My Bot 1|515|L|154.43
My Bot 1|517|L|157.0
My Bot 1|517|LJ|156.4
My Bot 1|519|L|158.52
My Bot 1|519|LJ|158.21
My Bot 1|520|L|159.23
My Bot 1|520|LJ|159.28
My Bot 1|521|L|161.22
My Bot 1|522|LJ|161.8
My Bot 1|523|L|162.77
My Bot 1|524|L|164.08
My Bot 1|525|L|164.47
My Bot 1|525|LJ|164.47
My Bot 1|526|LJ|166.02
My Bot 1|528|L|167.58
My Bot 1|528|LJ|167.57
My Bot 1|529|LJ|169.0
My Bot 1|530|L|169.27
My Bot 1|530|LJ|169.27
My Bot 1|533|L|172.11
My Bot 1|534|LJ|173.8
My Bot 1|537|L|176.64
My Bot 1|537|LJ|176.33
My Bot 1|538|L|178.06
My Bot 1|538|LJ|2.6
My Bot 1|539|L|3.66
My Bot 1|539|LJ|178.33
My Bot 1|541|LJ|5.79
My Bot 1|542|L|181.17
My Bot 1|542|LJ|180.86
My Bot 1|543|L|182.86
My Bot 1|543|LJ|7.13
My Bot 1|544|L|8.19
My Bot 1|546|L|185.7
My Bot 1|546|LJ|185.39
My Bot 1|547|L|11.64
My Bot 1|547|LJ|187.12
My Bot 1|548|L|187.39
My Bot 1|548|LJ|12.72
My Bot 1|550|L|14.85
My Bot 1|551|L|190.23
My Bot 1|551|LJ|189.92
My Bot 1|552|L|191.65
My Bot 1|552|LJ|191.92
My Bot 1|553|LJ|17.25
My Bot 1|555|LJ|19.38
My Bot 1|556|L|196.18
My Bot 1|556|LJ|194.45
My Bot 1|557|L|196.45
My Bot 1|557|LJ|21.78
My Bot 1|559|LJ|23.91
My Bot 1|560|L|199.29
My Bot 1|560|LJ|198.98
My Bot 1|561|L|200.71
My Bot 1|561|LJ|200.98
My Bot 1|562|L|26.31
My Bot 1|564|L|28.44
My Bot 1|565|L|29.66
My Bot 1|565|LJ|203.82
My Bot 1|566|L|30.66
My Bot 1|566|LJ|205.51
My Bot 1|568|LJ|32.97
My Bot 1|569|L|208.35
My Bot 1|570|L|210.04
My Bot 1|570|LJ|34.29
My Bot 1|571|LJ|35.19
My Bot 1|573|L|37.5
My Bot 1|574|L|212.88
My Bot 1|574|LJ|212.57
My Bot 1|575|L|214.3
My Bot 1|575|LJ|214.57
My Bot 1|578|L|217.41
My Bot 1|579|L|43.25
My Bot 1|579|LJ|218.83
My Bot 1|580|L|219.1
My Bot 1|582|L|46.88
My Bot 1|582|LJ|46.77
My Bot 1|583|L|221.94
My Bot 1|584|L|223.63
My Bot 1|584|LJ|48.78
My Bot 1|587|L|226.47
My Bot 1|587|LJ|51.3
My Bot 1|588|L|52.44
My Bot 1|588|LJ|227.89
My Bot 1|589|L|53.31
My Bot 1|589|LJ|228.16
My Bot 1|591|LJ|55.94
My Bot 1|592|L|56.84
My Bot 1|592|LJ|231.0
My Bot 1|593|L|232.69
My Bot 1|596|L|60.36
My Bot 1|596|LJ|234.99
My Bot 1|597|L|236.95
My Bot 1|598|L|62.37
My Bot 1|598|LJ|237.22
My Bot 1|600|L|65.0
My Bot 1|601|L|64.89
My Bot 1|601|LJ|240.42
My Bot 1|602|L|241.75
My Bot 1|602|LJ|66.9
My Bot 1|605|L|69.42
My Bot 1|605|LJ|244.05
My Bot 1|606|L|244.95
My Bot 1|606|LJ|246.01
My Bot 1|607|L|246.28
My Bot 1|609|LJ|74.06
My Bot 1|610|L|249.48
My Bot 1|610|LJ|248.58
My Bot 1|611|L|250.81
My Bot 1|611|LJ|250.54
My Bot 1|614|L|78.59
My Bot 1|614|LJ|253.11
My Bot 1|615|L|255.07
My Bot 1|616|L|255.34
My Bot 1|618|LJ|83.12
My Bot 1|619|L|83.79
My Bot 1|619|LJ|258.54
My Bot 1|620|L|259.6
My Bot 1|620|LJ|259.87
My Bot 1|623|L|87.65
My Bot 1|623|LJ|262.17
My Bot 1|624|L|263.07
My Bot 1|624|LJ|264.13
My Bot 1|625|L|264.4
My Bot 1|625|LJ|89.55
My Bot 1|627|L|92.18
My Bot 1|628|L|267.6
My Bot 1|628|LJ|266.7
My Bot 1|629|L|268.93
My Bot 1|629|LJ|268.66
My Bot 1|630|L|94.08
My Bot 1|632|L|96.6
My Bot 1|632|LJ|271.23
My Bot 1|633|L|97.71
My Bot 1|633|LJ|272.13
My Bot 1|634|L|273.19
My Bot 1|634|LJ|273.46
My Bot 1|637|L|101.91
My Bot 1|637|LJ|276.66
My Bot 1|638|L|277.99
My Bot 1|638|LJ|102.27
My Bot 1|641|L|105.77
My Bot 1|641|LJ|280.29
My Bot 1|642|L|106.44
My Bot 1|642|LJ|281.19
My Bot 1|643|L|282.52
My Bot 1|643|LJ|282.25
My Bot 1|645|LJ|109.9
My Bot 1|646|LJ|284.82
My Bot 1|647|L|285.72
My Bot 1|647|LJ|286.78
My Bot 1|648|L|287.05
My Bot 1|650|L|289.35
My Bot 1|650|LJ|114.43
My Bot 1|651|L|115.83
My Bot 1|651|LJ|290.25
My Bot 1|652|L|291.43
My Bot 1|652|LJ|291.58
My Bot 1|654|L|118.96
My Bot 1|655|L|293.88
My Bot 1|656|L|295.96
My Bot 1|656|LJ|120.51
My Bot 1|657|L|121.15
My Bot 1|657|LJ|296.11
My Bot 1|659|L|123.49
My Bot 1|660|L|299.31
My Bot 1|660|LJ|124.89
My Bot 1|661|L|125.68
My Bot 1|661|LJ|300.52
My Bot 1|663|L|128.02
My Bot 1|664|L|302.94
My Bot 1|665|L|129.57
My Bot 1|665|LJ|305.02
My Bot 1|666|L|305.05
My Bot 1|668|LJ|132.55
My Bot 1|669|L|308.37
My Bot 1|669|LJ|307.47
My Bot 1|670|L|134.74
My Bot 1|670|LJ|309.58
My Bot 1|672|LJ|137.08
My Bot 1|673|LJ|312.0
My Bot 1|674|L|138.48
My Bot 1|674|LJ|314.08
My Bot 1|675|L|139.27
My Bot 1|675|LJ|314.11
My Bot 1|677|L|141.61
My Bot 1|678|L|317.43
My Bot 1|678|LJ|316.53
My Bot 1|679|L|318.64
My Bot 1|679|LJ|143.16
My Bot 1|681|L|146.14
My Bot 1|682|L|321.06
My Bot 1|682|LJ|146.43
My Bot 1|683|L|321.96
My Bot 1|683|LJ|323.14
My Bot 1|684|L|323.17
My Bot 1|684|LJ|147.69
My Bot 1|686|LJ|150.67
My Bot 1|687|L|326.49
My Bot 1|687|LJ|152.07
My Bot 1|688|L|327.7
My Bot 1|688|LJ|327.67
My Bot 1|691|L|330.12
My Bot 1|691|LJ|155.2
My Bot 1|692|LJ|331.02
My Bot 1|693|L|332.23
My Bot 1|695|L|159.73
My Bot 1|696|L|335.55
My Bot 1|696|LJ|160.8
My Bot 1|697|L|336.73
My Bot 1|697|LJ|336.76
My Bot 1|700|L|164.26
My Bot 1|700|LJ|339.18
My Bot 1|701|L|340.08
My Bot 1|701|LJ|165.66
My Bot 1|702|L|341.29
My Bot 1|702|LJ|165.81
My Bot 1|704|L|168.79
My Bot 1|705|L|344.61
My Bot 1|705|LJ|343.71
My Bot 1|706|L|345.82
My Bot 1|706|LJ|170.19
My Bot 1|707|LJ|170.98
My Bot 1|709|LJ|348.24
My Bot 1|710|L|349.14
My Bot 1|710|LJ|174.39
My Bot 1|711|L|175.51
My Bot 1|711|LJ|350.32
My Bot 1|713|LJ|177.85
My Bot 1|714|L|352.77
My Bot 1|715|L|354.85
My Bot 1|715|LJ|353.67
My Bot 1|716|L|180.04
My Bot 1|718|L|182.67
My Bot 1|718|LJ|357.3
My Bot 1|719|L|184.05
My Bot 1|719|LJ|358.2
My Bot 1|720|L|359.23
My Bot 1|720|LJ|359.38
My Bot 1|722|LJ|186.91
My Bot 1|723|L|187.2
My Bot 1|723|LJ|361.83
My Bot 1|724|L|363.91
My Bot 1|724|LJ|363.76
