My Bot 1|362|L|3.57
My Bot 1|362|LJ|3.54
My Bot 1|363|L|3.4
My Bot 1|363|LJ|3.37
My Bot 1|364|LJ|3.26
My Bot 1|365|L|4.76
My Bot 1|365|LJ|3.59
My Bot 1|366|LJ|5.82
My Bot 1|367|LJ|5.81
My Bot 1|368|L|6.59
My Bot 1|369|L|9.28
My Bot 1|369|LJ|8.47
My Bot 1|371|LJ|10.34
My Bot 1|372|LJ|11.11
My Bot 1|373|LJ|12.29
My Bot 1|374|LJ|13.8
My Bot 1|375|L|14.86
My Bot 1|376|L|14.83
My Bot 1|377|L|15.63
My Bot 1|378|LJ|17.15
My Bot 1|379|LJ|18.31
My Bot 1|380|LJ|19.38
My Bot 1|381|LJ|20.14
My Bot 1|382|L|21.31
My Bot 1|383|L|22.01
My Bot 1|383|LJ|22.82
My Bot 1|384|L|23.89
My Bot 1|385|L|23.83
My Bot 1|386|LJ|24.65
My Bot 1|387|LJ|26.17
My Bot 1|388|L|26.52
My Bot 1|388|LJ|27.33
My Bot 1|389|L|28.4
My Bot 1|390|L|29.16
My Bot 1|391|LJ|30.31
My Bot 1|392|L|31.83
My Bot 1|393|L|32.91
My Bot 1|394|LJ|32.81
My Bot 1|395|LJ|33.66
My Bot 1|396|L|35.18
My Bot 1|396|LJ|34.8
My Bot 1|397|LJ|36.33
My Bot 1|398|L|37.29
My Bot 1|398|LJ|37.41
My Bot 1|399|LJ|38.16
My Bot 1|400|LJ|39.29
My Bot 1|401|LJ|40.82
My Bot 1|402|L|41.91
My Bot 1|403|L|41.76
My Bot 1|404|LJ|42.65
My Bot 1|405|LJ|44.17
My Bot 1|406|L|45.31
My Bot 1|406|LJ|44.89
My Bot 1|407|LJ|46.4
My Bot 1|408|L|47.14
My Bot 1|409|L|48.24
My Bot 1|410|L|49.79
My Bot 1|410|LJ|49.37
My Bot 1|411|LJ|50.89
My Bot 1|412|L|50.67
My Bot 1|413|L|52.59
My Bot 1|413|LJ|51.62
My Bot 1|414|L|54.26
My Bot 1|414|LJ|53.14
My Bot 1|415|LJ|53.84
My Bot 1|416|L|55.37
My Bot 1|417|L|56.09
My Bot 1|418|L|57.04
My Bot 1|419|L|57.61
My Bot 1|419|LJ|58.72
My Bot 1|420|LJ|59.84
My Bot 1|421|LJ|59.96
My Bot 1|422|LJ|61.48
My Bot 1|423|L|63.17
My Bot 1|424|LJ|62.75
My Bot 1|425|LJ|64.3
My Bot 1|426|L|64.37
My Bot 1|427|L|65.91
My Bot 1|428|L|68.03
My Bot 1|428|LJ|66.93
My Bot 1|429|LJ|68.75
My Bot 1|430|L|68.77
My Bot 1|431|L|70.32
My Bot 1|433|L|73.08
My Bot 1|433|LJ|72.46
My Bot 1|434|LJ|73.14
My Bot 1|435|LJ|74.28
My Bot 1|436|L|74.72
My Bot 1|437|L|76.87
My Bot 1|438|LJ|77.51
My Bot 1|439|L|77.49
My Bot 1|440|LJ|79.09
My Bot 1|441|L|81.27
My Bot 1|441|LJ|80.43
My Bot 1|442|L|81.92
My Bot 1|443|L|81.81
My Bot 1|444|L|83.44
My Bot 1|446|L|84.8
My Bot 1|446|LJ|85.64
My Bot 1|447|LJ|86.32
My Bot 1|449|L|87.76
My Bot 1|450|L|88.98
My Bot 1|450|LJ|89.99
My Bot 1|451|LJ|90.69
My Bot 1|452|LJ|90.36
My Bot 1|453|L|92.05
My Bot 1|455|L|95.04
My Bot 1|455|LJ|94.31
My Bot 1|456|LJ|94.57
My Bot 1|457|L|96.31
My Bot 1|457|LJ|96.13
My Bot 1|459|L|97.76
My Bot 1|459|LJ|98.6
My Bot 1|460|L|99.36
My Bot 1|460|LJ|98.74
My Bot 1|461|L|100.52
My Bot 1|462|LJ|100.42
My Bot 1|463|LJ|102.86
My Bot 1|464|L|103.65
My Bot 1|464|LJ|102.85
My Bot 1|466|L|104.68
My Bot 1|466|LJ|104.69
My Bot 1|467|L|107.07
My Bot 1|467|LJ|106.2
My Bot 1|468|L|106.9
My Bot 1|468|LJ|107.91
My Bot 1|470|LJ|108.89
My Bot 1|471|L|111.24
My Bot 1|471|LJ|110.4
My Bot 1|472|L|112.12
My Bot 1|472|LJ|110.88
My Bot 1|474|LJ|113.06
My Bot 1|476|L|115.35
My Bot 1|476|LJ|114.77
My Bot 1|477|LJ|116.29
My Bot 1|478|L|117.17
My Bot 1|478|LJ|116.83
My Bot 1|480|L|118.56
My Bot 1|480|LJ|119.4
My Bot 1|481|LJ|120.4
My Bot 1|482|L|121.22
My Bot 1|482|LJ|120.72
My Bot 1|483|L|122.26
My Bot 1|484|L|123.38
My Bot 1|484|LJ|122.54
My Bot 1|485|L|124.52
My Bot 1|485|LJ|124.45
My Bot 1|486|LJ|125.2
My Bot 1|487|L|126.43
My Bot 1|487|LJ|127.27
My Bot 1|488|LJ|126.72
My Bot 1|489|L|128.21
My Bot 1|489|LJ|128.43
My Bot 1|490|L|129.09
My Bot 1|490|LJ|129.23
My Bot 1|491|LJ|131.07
My Bot 1|492|L|130.61
My Bot 1|493|L|132.32
My Bot 1|493|LJ|131.77
My Bot 1|494|LJ|132.89
My Bot 1|495|L|134.76
My Bot 1|496|L|135.18
My Bot 1|496|LJ|136.12
My Bot 1|497|LJ|135.52
My Bot 1|498|L|136.58
My Bot 1|499|L|138.1
My Bot 1|499|LJ|138.42
My Bot 1|500|L|138.35
My Bot 1|500|LJ|139.81
My Bot 1|501|LJ|140.14
My Bot 1|502|L|141.73
My Bot 1|503|LJ|141.66
My Bot 1|504|L|143.37
My Bot 1|505|L|144.97
My Bot 1|505|LJ|144.13
My Bot 1|506|L|145.14
My Bot 1|507|L|146.78
My Bot 1|508|L|146.87
My Bot 1|508|LJ|148.02
My Bot 1|509|L|147.8
My Bot 1|510|L|150.02
My Bot 1|510|LJ|149.15
My Bot 1|511|L|149.84
My Bot 1|511|LJ|150.85
My Bot 1|512|L|151.09
My Bot 1|513|L|153.07
My Bot 2|513|L|153.07
My Bot 1|513|LJ|152.64
My Bot 1|514|L|152.92
My Bot 1|514|LJ|153.42
My Bot 1|515|L|154.34
My Bot 1|516|L|155.9
My Bot 1|516|LJ|155.7
My Bot 1|518|L|156.8
My Bot 1|518|LJ|157.64
My Bot 1|519|L|158.35
My Bot 1|519|LJ|159.19
My Bot 1|520|L|159.46
My Bot 1|521|L|160.3
My Bot 1|521|LJ|160.89
My Bot 1|522|L|161.01
My Bot 1|522|LJ|160.98
My Bot 1|523|L|161.98
My Bot 1|523|LJ|162.69
My Bot 1|524|L|163.4
My Bot 1|524|LJ|162.53
My Bot 1|525|LJ|164.24
My Bot 1|526|L|165.42
My Bot 1|526|LJ|165.94
My Bot 1|528|LJ|167.24
My Bot 1|529|LJ|167.93
My Bot 1|530|L|168.76
My Bot 1|530|LJ|169.95
My Bot 1|531|L|170.47
My Bot 1|532|LJ|171.04
My Bot 1|533|L|171.77
My Bot 1|533|LJ|172.46
My Bot 1|535|L|174.48
My Bot 1|535|LJ|175.0
My Bot 1|537|L|2.07
My Bot 1|537|LJ|176.3
My Bot 1|538|L|176.99
My Bot 1|538|LJ|3.11
My Bot 1|539|L|179.01
My Bot 1|539|LJ|178.17
My Bot 1|540|L|179.53
My Bot 1|540|LJ|5.32
My Bot 1|541|L|180.1
My Bot 1|541|LJ|5.96
My Bot 1|542|L|181.52
My Bot 1|542|LJ|180.83
My Bot 1|543|L|8.17
My Bot 1|543|LJ|8.17
My Bot 1|544|L|184.06
My Bot 1|544|LJ|183.54
My Bot 1|545|L|9.75
My Bot 1|545|LJ|9.87
My Bot 1|546|L|185.36
My Bot 1|546|LJ|184.63
My Bot 1|547|L|186.05
My Bot 1|547|LJ|12.02
My Bot 1|548|L|188.07
My Bot 1|548|LJ|187.23
My Bot 1|549|L|188.59
My Bot 1|549|LJ|14.26
My Bot 1|550|L|189.16
My Bot 1|550|LJ|14.74
My Bot 1|551|L|190.58
My Bot 1|551|LJ|15.98
My Bot 1|552|L|17.23
My Bot 1|552|LJ|17.14
My Bot 1|553|L|191.76
My Bot 1|553|LJ|192.6
My Bot 1|554|L|18.81
My Bot 1|554|LJ|193.12
My Bot 1|555|L|193.69
My Bot 1|555|LJ|19.96
My Bot 1|556|L|195.11
My Bot 1|556|LJ|21.08
My Bot 1|557|L|196.29
My Bot 1|557|LJ|197.13
My Bot 1|558|L|22.25
My Bot 1|558|LJ|197.65
My Bot 1|559|L|23.92
My Bot 1|559|LJ|198.22
My Bot 1|560|L|198.95
My Bot 1|560|LJ|25.04
My Bot 1|561|L|199.64
My Bot 1|561|LJ|26.29
My Bot 1|562|L|201.66
My Bot 1|562|LJ|200.82
My Bot 1|563|L|202.18
My Bot 1|563|LJ|27.87
My Bot 1|564|L|28.9
My Bot 1|564|LJ|202.75
My Bot 1|565|L|203.48
My Bot 1|565|LJ|204.17
My Bot 1|566|L|205.35
My Bot 1|566|LJ|206.19
My Bot 1|567|L|31.21
My Bot 1|567|LJ|206.71
My Bot 1|568|L|32.64
My Bot 1|568|LJ|33.0
My Bot 1|569|L|207.28
My Bot 1|569|LJ|208.01
My Bot 1|570|L|208.7
My Bot 1|570|LJ|35.14
My Bot 1|571|L|209.53
My Bot 1|571|LJ|210.72
My Bot 1|572|L|211.24
My Bot 1|572|LJ|36.87
My Bot 1|573|L|37.99
My Bot 1|573|LJ|211.81
My Bot 1|574|L|213.23
My Bot 1|574|LJ|38.31
My Bot 1|575|L|39.88
My Bot 1|575|LJ|214.41
My Bot 1|576|L|215.77
My Bot 1|576|LJ|215.25
My Bot 1|577|L|42.06
My Bot 1|577|LJ|41.87
My Bot 1|578|L|43.16
My Bot 1|578|LJ|217.07
My Bot 1|579|L|44.06
My Bot 1|579|LJ|217.76
My Bot 1|580|L|45.04
My Bot 1|580|LJ|219.78
My Bot 1|581|L|45.93
My Bot 1|581|LJ|220.3
My Bot 1|582|L|220.87
My Bot 1|582|LJ|46.59
My Bot 1|583|L|222.29
My Bot 1|583|LJ|47.69
My Bot 1|584|L|223.12
My Bot 1|584|LJ|49.17
My Bot 1|585|L|223.47
My Bot 1|585|LJ|224.83
My Bot 1|586|L|51.12
My Bot 1|586|LJ|50.83
My Bot 1|587|L|225.4
My Bot 1|587|LJ|226.13
My Bot 1|588|L|53.11
My Bot 1|588|LJ|226.82
My Bot 1|589|L|228.84
My Bot 1|589|LJ|227.65
My Bot 1|590|L|55.03
