1153|485|838|442|23.4640350877193|S|169.94|57
1154|486|838|442|8.81528301886793|S|169.82|53
1155|485|838|442|32.5054166666667|S|169.79|48
981|581|838|442|12.2933333333333|S|139.74|45
1153|485|838|442|22.4488372093023|S|170.03|43
1153|485|838|442|45.6174418604651|S|170.04|43
1157|486|838|442|26.0979069767442|S|169.61|43
1154|485|838|442|38.0340476190476|S|169.9|42
1151|486|838|442|5.30048780487805|S|170.13|41
1159|485|838|442|22.8365|S|169.5|40
1157|486|838|442|35.2658974358974|S|169.6|39
1154|486|838|442|28.83|S|169.78|38
902|527|838|442|115.027027027027|S|128.34|37
1155|486|838|442|38.5794444444444|S|169.72|36
927|528|838|442|79.5428571428571|S|139.12|35
1156|486|838|442|32.5802857142857|S|169.64|35
1151|486|838|442|26.6252941176471|S|170.05|34
980|582|838|442|20.2278787878788|S|139.46|33
1151|486|838|442|6.401875|S|170.02|32
1154|486|838|442|19.7765625|S|169.89|32
1154|486|838|442|19.9421875|S|169.86|32
1156|485|838|442|23.138125|S|169.8|32
950|545|838|442|36.1290322580645|S|141.38|31
1158|486|838|442|35.8970967741935|S|169.51|31
953|546|838|442|34.1333333333333|S|141.64|30
1152|485|838|442|17.996|S|170.08|30
851|528|838|442|125.241379310345|S|99.1|29
956|564|838|442|14.7555172413793|S|137.16|29
1151|486|838|442|27.4534482758621|S|170.04|29
1151|485|838|442|22.8593103448276|S|170.16|29
1154|485|838|442|22.8603448275862|S|169.93|29
874|528|838|442|108.0|S|113.29|28
1148|485|838|442|16.8660714285714|S|170.37|28
1152|486|838|442|28.5467857142857|S|170.01|28
1152|486|838|442|8.69892857142857|S|169.97|28
1155|485|838|442|55.7|S|169.88|28
1154|485|838|442|17.4677777777778|S|169.9|27
1156|486|838|442|35.3511111111111|S|169.62|27
1153|486|838|442|26.9161538461538|S|169.86|26
1155|485|838|442|29.6834615384615|S|169.84|26
1155|486|838|442|21.6730769230769|S|169.68|26
1157|486|838|442|8.445|S|169.56|26
871|527|838|442|128.0|S|111.34|25
919|528|838|442|68.48|S|135.38|25
977|576|838|442|3.84|S|140.5|25
1151|485|838|442|12.9712|S|170.15|25
1152|486|838|442|35.2108|S|169.94|25
1152|485|838|442|31.2444|S|170.05|25
1157|485|838|442|34.7396|S|169.67|25
915|528|838|442|105.333333333333|S|134.19|24
931|528|838|442|68.6666666666667|S|139.85|24
1150|485|838|442|13.8879166666667|S|170.24|24
1151|486|838|442|8.50541666666667|S|170.1|24
1154|486|838|442|23.05375|S|169.8|24
1158|485|838|442|16.1933333333333|S|169.58|24
914|527|838|442|103.652173913043|S|133.99|23
934|527|838|442|54.9565217391304|S|142.53|23
967|570|838|442|16.0|S|139.0|23
975|576|838|442|13.2173913043478|S|140.28|23
1152|486|838|442|13.1830434782609|S|169.99|23
1156|485|838|442|26.1869565217391|S|169.73|23
1166|485|838|442|21.3404347826087|S|168.92|23
849|528|838|442|96.7272727272727|S|97.43|22
1154|486|838|442|18.8745454545455|S|169.88|22
1154|486|838|442|29.125|S|169.79|22
1156|485|838|442|2.69818181818182|S|169.74|22
965|569|838|442|11.4285714285714|S|138.77|21
1154|485|838|442|16.5071428571429|S|169.98|21
1155|486|838|442|16.7747619047619|S|169.74|21
1155|485|838|442|13.7295238095238|S|169.81|21
1156|485|838|442|27.5171428571429|S|169.69|21
860|527|838|442|116.0|S|104.62|20
874|527|838|442|104.8|S|113.65|20
1130|612|838|442|0.8825|S|150.22|20
1151|485|838|442|18.153|S|170.17|20
1154|486|838|442|34.9355|S|169.87|20
1153|485|838|442|17.115|S|169.97|20
1155|485|838|442|32.1155|S|169.81|20
1156|486|838|442|19.061|S|169.66|20
1156|486|838|442|23.5495|S|169.66|20
1157|485|838|442|13.34|S|169.67|20
1164|485|838|442|9.787|S|169.08|20
536|609|838|442|5.23|S|29.4|19
771|528|838|442|122.105263157895|S|51.04|19
788|527|838|442|132.21052631579|S|59.2|19
798|528|838|442|96.0|S|64.86|19
832|528|838|442|117.894736842105|S|86.44|19
868|527|838|442|104.421052631579|S|109.52|19
950|545|838|442|28.6315789473684|S|141.43|19
1139|618|838|442|8.42105263157895|S|149.25|19
1151|485|838|442|7.69105263157895|S|170.15|19
1154|486|838|442|16.1178947368421|S|169.85|19
1154|486|838|442|9.69578947368421|S|169.76|19
832|528|838|442|108.444444444444|S|86.36|18
874|528|838|442|188.0|S|112.73|18
908|528|838|442|119.111111111111|S|130.69|18
950|545|838|442|63.1111111111111|S|141.41|18
965|570|838|442|16.0|S|138.63|18
980|581|838|442|4.44444444444444|S|139.64|18
1152|485|838|442|32.3466666666667|S|170.06|18
1157|485|838|442|15.6266666666667|S|169.68|18
1156|485|838|442|15.9777777777778|S|169.75|18
1158|486|838|442|25.5416666666667|S|169.5|18
1158|486|838|442|42.5866666666667|S|169.52|18
894|527|838|442|120.470588235294|S|124.01|17
905|528|838|442|113.882352941176|S|129.4|17
937|528|838|442|35.7647058823529|S|142.93|17
969|576|838|442|10.3529411764706|S|137.82|17
1149|486|838|442|6.69470588235294|S|170.27|17
1152|486|838|442|24.2735294117647|S|169.93|17
1153|486|838|442|31.0770588235294|S|169.83|17
1165|485|838|442|21.8511764705882|S|169.01|17
806|527|838|442|84.0|S|69.44|16
832|527|838|442|86.0|S|86.59|16
852|528|838|442|128.0|S|99.55|16
859|527|838|442|112.0|S|104.17|16
862|528|838|442|131.0|S|106.37|16
863|527|838|442|108.0|S|106.67|16
871|527|838|442|112.0|S|111.64|16
885|527|838|442|116.0|S|119.27|16
890|527|838|442|111.0|S|122.33|16
890|528|838|442|97.0|S|122.41|16
933|527|838|442|80.0|S|140.74|16
965|569|838|442|17.0|S|138.8|16
966|570|838|442|9.98625|S|138.88|16
988|581|838|442|9.9825|S|142.29|16
990|582|838|442|2.0|S|142.43|16
1145|540|838|442|18.203125|S|161.13|16
1153|485|838|442|6.579375|S|169.92|16
1154|485|838|442|14.398125|S|169.95|16
1156|486|838|442|16.6625|S|169.67|16
1155|486|838|442|25.116875|S|169.69|16
1156|485|838|442|6.17|S|169.73|16
1158|485|838|442|35.03375|S|169.6|16
1157|485|838|442|21.938125|S|169.65|16
1158|486|838|442|29.730625|S|169.49|16
536|608|838|442|6.63866666666667|S|29.34|15
536|608|838|442|3.986|S|29.37|15
813|528|838|442|90.6666666666667|S|73.68|15
849|528|838|442|102.4|S|97.87|15
866|528|838|442|112.0|S|108.7|15
876|528|838|442|116.266666666667|S|114.74|15
878|528|838|442|109.866666666667|S|115.83|15
878|527|838|442|112.0|S|115.88|15
901|528|838|442|113.066666666667|S|127.83|15
908|528|838|442|105.6|S|130.59|15
908|527|838|442|102.4|S|130.76|15
927|528|838|442|36.2666666666667|S|139.18|15
974|575|838|442|9.6|S|140.17|15
1145|539|838|442|36.224|S|161.23|15
1147|539|838|442|16.232|S|161.12|15
1150|485|838|442|23.67|S|170.27|15
1150|485|838|442|19.5306666666667|S|170.3|15
1151|485|838|442|6.93266666666667|S|170.2|15
1150|485|838|442|11.3613333333333|S|170.26|15
1152|485|838|442|20.332|S|170.12|15
1155|486|838|442|22.9186666666667|S|169.66|15
1158|485|838|442|36.4953333333333|S|169.54|15
1160|485|838|442|7.94333333333333|S|169.39|15
770|527|838|442|76.5714285714286|S|50.38|14
810|527|838|442|114.285714285714|S|71.9|14
815|528|838|442|118.857142857143|S|75.13|14
841|528|838|442|116.571428571429|S|92.57|14
880|528|838|442|107.428571428571|S|116.85|14
884|528|838|442|126.857142857143|S|118.68|14
884|527|838|442|128.0|S|119.09|14
888|527|838|442|112.0|S|121.46|14
903|528|838|442|113.142857142857|S|128.57|14
908|528|838|442|107.428571428571|S|130.51|14
908|528|838|442|56.0|S|130.54|14
908|527|838|442|96.0|S|130.8|14
924|527|838|442|91.4285714285714|S|138.5|14
944|533|838|442|45.7142857142857|S|142.53|14
953|545|838|442|16.7407142857143|S|141.91|14
953|545|838|442|33.1428571428571|S|141.93|14
959|564|838|442|18.2857142857143|S|139.19|14
975|576|838|442|9.14285714285714|S|140.31|14
1136|617|838|442|25.4285714285714|S|149.39|14
1150|485|838|442|21.4885714285714|S|170.25|14
1149|485|838|442|11.6228571428571|S|170.35|14
1150|486|838|442|5.48214285714286|S|170.16|14
1151|485|838|442|9.52714285714286|S|170.17|14
1154|486|838|442|22.0164285714286|S|169.81|14
1153|486|838|442|18.7378571428571|S|169.84|14
1153|485|838|442|20.615|S|169.96|14
1155|486|838|442|24.4|S|169.74|14
