953|563|838|442|41.25|S|139.03|96
953|564|838|442|15.986976744186|S|138.9|86
947|545|838|442|31.2345679012346|S|143.13|81
1153|485|838|442|7.84810126582279|S|188.63|79
954|564|838|442|26.3354666666667|S|139.13|75
1186|469|838|442|0.821917808219178|S|190.53|73
1186|470|838|442|1.44444444444444|S|190.37|72
1181|463|838|442|0.869565217391304|S|191.56|69
1181|497|838|442|2.02941176470588|S|185.96|68
953|564|838|442|11.4925373134328|S|138.94|67
953|563|838|442|29.5522388059701|S|139.04|67
947|546|838|442|12.5272727272727|S|143.01|66
953|564|838|442|9.39723076923077|S|138.99|65
1181|464|838|442|1.9375|S|191.4|64
947|546|838|442|19.5161290322581|S|143.02|62
947|545|838|442|26.8883333333333|S|143.09|60
965|576|838|442|63.7116666666667|S|140.0|60
959|570|838|442|47.1845614035088|S|140.2|57
1181|498|838|442|50.0521052631579|S|185.9|57
947|546|838|442|18.0|S|142.98|55
947|545|838|442|27.48|S|143.18|54
1155|485|838|442|4.22222222222222|S|188.59|54
1181|497|838|442|4.26777777777778|S|186.0|54
953|564|838|442|11.1326923076923|S|138.97|52
862|527|838|442|9.14583333333333|S|105.89|48
953|564|838|442|29.7916666666667|S|138.91|48
1182|497|838|442|3.11333333333333|S|185.94|48
916|528|838|442|32.736170212766|S|136.66|47
948|546|838|442|14.946976744186|S|143.12|43
863|528|838|442|31.36|S|106.86|42
894|528|838|442|39.2797619047619|S|124.92|42
953|564|838|442|7.85714285714286|S|138.98|42
954|564|838|442|54.9411904761905|S|139.05|42
1157|485|838|442|2.61904761904762|S|188.54|42
905|528|838|442|32.821|S|131.34|40
862|527|838|442|17.3384210526316|S|105.85|38
865|528|838|442|63.5513157894737|S|107.75|38
965|576|838|442|11.5789473684211|S|139.97|38
977|581|838|442|16.5689473684211|S|142.57|38
947|546|838|442|30.2443243243243|S|143.05|37
1154|485|838|442|3.94891891891892|S|188.62|37
887|527|838|442|48.4838888888889|S|121.14|36
966|576|838|442|12.1780555555556|S|140.13|36
1152|485|838|442|3.05555555555556|S|188.66|36
1151|485|838|442|0.111111111111111|S|188.69|36
1155|485|838|442|6.89194444444444|S|188.6|36
1155|485|838|442|4.08333333333333|S|188.59|36
947|546|838|442|50.3035294117647|S|142.97|34
1153|485|838|442|3.33333333333333|S|188.65|33
875|528|838|442|6.3759375|S|114.14|32
